,Unnamed: 0,index,operator_name,physical_street,physical_city,physical_county,physical_zip,operator_phone,date_placed_in_operation,basin_plan_designation,assessor_parcels,milk_cows_open_confinement,milk_cows_under_roof,milk_cows_max_number,milk_cows_avg_number,dry_cows_open_confinement,dry_cows_under_roof,dry_cows_max_number,dry_cows_avg_number,bred_heifers_open_confinement,bred_heifers_under_roof,bred_heifers_max_number,bred_heifers_avg_number,heifers_7_14_mo_open_confinement,heifers_7_14_mo_under_roof,heifers_7_14_mo_max_number,heifers_7_14_mo_avg_number,calves_4_6_mo_open_confinement,calves_4_6_mo_under_roof,calves_4_6_mo_max_number,calves_4_6_mo_avg_number,calves_0_3_mo_open_confinement,calves_0_3_mo_under_roof,calves_0_3_mo_max_number,calves_0_3_mo_avg_number,predominant_breed,avg_milk_production_lbs_per_cow_per_day,total_animals,total_manure_excreted_tons_per_period,nitrogen_from_manure_lbs,nitrogen_after_ammonia_losses_lbs,phosphorus_from_manure_lbs,potassium_from_manure_lbs,salt_from_manure_lbs,process_wastewater_generated_gal,process_wastewater_applied_gal,fresh_water_imported_gal,fresh_water_exported_gal,address,latitude,longitude
135,205,205,D.V. Silveira & Sons Dairy,22578 Henry Miller RD,Los Banos,Merced,93635,(209) 604-1517,01/01/1970,San Joaquin River Basin,X070-X160-X020-XXXX,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,466.0,466.0,466.0,0.0,63.0,63.0,63.0,0.0,30.0,30.0,30.0,0.0,176.0,176.0,176.0,Jersey,47.0,797.0,13689.78,174055.88,121839.12,28484.51,82201.57,233902.95,4212000.0,4212000.0,0.0,0.0,"22578 Henry Miller RD, Los Banos, CA 93635",37.10368,-120.90073
136,206,206,Dairy Central,6626 N Central AVE,Hilmar,Merced,95324,(209) 321-5444,01/01/1932,San Joaquin River Basin,X045-X050-X002-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,77.0,1850.0,46067.69,599419.11,419593.38,100027.06,313773.16,810847.5,12833884.0,12833884.0,0.0,0.0,"6626 N Central AVE, Hilmar, CA 95324",37.38539,-120.95864
137,208,208,Joe Simoes & Sons Dairy Inc.,6900 Lambert RD,Elk Grove,Sacramento,95757,(123) 000-0000,01/01/1959,Sacramento River Basin,X146-X004-X012-XXXX,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,900.0,0.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,70.0,1100.0,25197.82,328487.09,229940.96,54382.31,172358.3,452508.75,21232800.0,21232800.0,0.0,0.0,"6900 Lambert RD, Elk Grove, CA 95757",38.31822,-121.42412
138,210,210,Sierra Ranches,1412 Albers RD,Modesto,Stanislaus,95357,(209) 277-6896,04/01/1988,San Joaquin River Basin,X014-X045-X004-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,125.0,Other,1.0,125.0,1450.41,11862.5,8303.75,2007.5,1.0,0.0,8646000.0,8646000.0,0.0,0.0,"1412 Albers RD, Modesto, CA 95357",37.66438,-120.84742
139,214,214,Silva Bros # 3,5601 Escalon-Bellota RD,Farmington,San Joaquin,95320,(209) 607-7197,01/01/1975,San Joaquin River Basin,X187-X110-XX07-XXXX,50.0,0.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,250.0,250.0,250.0,50.0,0.0,50.0,50.0,160.0,0.0,160.0,160.0,160.0,0.0,160.0,160.0,Holstein,71.0,720.0,10693.99,128831.64,90182.15,20970.04,48041.56,129210.0,13365000.0,13365000.0,0.0,0.0,"5601 Escalon-Bellota RD, Farmington, CA 95320",37.92116,-120.99711
140,215,215,Foster Farm's Dairy No. 5,4412 Hickman RD,Denair,Stanislaus,95316,(209) 548-7640,07/31/1980,San Joaquin River Basin,0019-0030-0001-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"4412 Hickman RD, Denair, CA 95316",37.57292,-120.74635
141,216,216,P&D West Dairy,29631 Husman RD,Gustine,Merced,95322,(209) 649-4967,01/01/1930,San Joaquin River Basin,X070-X060-X043-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,475.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,68.0,475.0,12072.29,157847.81,110493.47,26701.43,90342.73,223653.75,12480000.0,12480000.0,0.0,0.0,"29631 Husman RD, Gustine, CA 95322",37.156,-121.0252
142,217,217,"G. Simoes Dairy, Inc.",11758 Carroll RD,Elk Grove,Sacramento,95757,(916) 826-2495,01/01/1976,Sacramento River Basin,X132-X240-X051-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,350.0,350.0,600.0,0.0,600.0,600.0,Holstein,1.0,950.0,9438.13,90155.0,63108.5,15257.0,1.0,0.0,1770000.0,1770000.0,0.0,0.0,"11758 Carroll RD, Elk Grove, CA 95757",38.32865,-121.39938
143,218,218,Fumasi Dairy,1015 West 5th Ave,Orland,Tehama,95963,(530) 519-5897,06/01/1993,Sacramento River Basin,"0091-0160-0091-0001, 0091-0170-0013-0001",10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,125.0,25.0,0.0,25.0,25.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,Jersey-Holstein Cross,50.0,200.0,3374.23,43096.48,30167.54,7042.02,20463.59,59295.0,,0.0,0.0,0.0,"1015 West 5th Ave, Orland, CA 95963",39.83007,-122.10632
144,219,219,Roest Family Dairy,2472 Gates RD,Modesto,Stanislaus,95358,(209) 648-3930,01/01/1970,San Joaquin River Basin,X012-X025-X013-XXXX,132.0,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1025.0,0.0,0.0,0.0,0.0,319.0,0.0,319.0,319.0,269.0,0.0,269.0,269.0,Holstein,72.0,1745.0,33111.49,409456.65,286619.66,68695.94,197643.81,482621.25,6893000.0,6893000.0,0.0,0.0,"2472 Gates RD, Modesto, CA 95358",37.67254,-121.15629
145,220,220,"Wyeth Dairy, Inc.",7319 Beckwith RD,Modesto,Stanislaus,95358,(209) 545-0891,01/01/1960,San Joaquin River Basin,"X012-X018-X006-XXXX, X012-X018-X015-XXXX",0.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,584.0,584.0,584.0,0.0,60.0,60.0,60.0,0.0,245.0,245.0,245.0,0.0,245.0,245.0,245.0,Holstein,80.0,1214.0,21704.88,266362.22,186453.55,44409.86,115678.27,288773.4,18015000.0,18015000.0,0.0,0.0,"7319 Beckwith RD, Modesto, CA 95358",37.68148,-121.12863
146,221,221,River Rock Ranches (Formerly Yosemite Jersey Dairy),21522 Geer AVE,Hilmar,Merced,95324,(209) 285-0001,01/01/1995,San Joaquin River Basin,X045-X200-X069-XXXX,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0.0,1840.0,1840.0,1840.0,0.0,464.0,464.0,464.0,0.0,750.0,750.0,750.0,0.0,0.0,0.0,0.0,,51.0,4054.0,60067.62,770409.66,539286.76,121443.69,329408.26,973060.8,25556400.0,25556400.0,0.0,0.0,"21522 Geer AVE, Hilmar, CA 95324",37.39907,-120.87971
147,222,222,CDF Hilmar (Formerly River Rock Ranches LLC),18128 American AVE,Hilmar,Merced,95324,(209) 285-0001,01/01/1956,San Joaquin River Basin,X045-X160-X065-XXXX,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1280.0,1200.0,212.0,0.0,220.0,212.0,200.0,0.0,440.0,200.0,300.0,0.0,400.0,300.0,Jersey,60.0,1912.0,36649.05,470182.6,329127.82,77884.74,221927.07,613769.4,18914400.0,18914400.0,0.0,0.0,"18128 American AVE, Hilmar, CA 95324",37.4115,-120.81573
148,223,223,Wagner Dairy #2,20623 E Lone Tree RD,Escalon,San Joaquin,95320,(209) 838-7547,01/01/1992,San Joaquin River Basin,X205-X110-XX04-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,74.0,1100.0,28736.19,375669.73,262968.81,63697.06,213550.95,517935.0,16566000.0,16566000.0,0.0,0.0,"20623 E Lone Tree RD, Escalon, CA 95320",37.83104,-121.05836
149,224,224,Willem Postma Dairy #1,3700 Claus RD,Modesto,Stanislaus,95357,(209) 551-2930,01/01/1962,San Joaquin River Basin,X014-X013-X003-XXXX,200.0,0.0,200.0,200.0,190.0,0.0,190.0,190.0,0.0,990.0,990.0,990.0,0.0,160.0,160.0,160.0,600.0,0.0,600.0,600.0,550.0,0.0,550.0,550.0,Holstein,74.0,2690.0,40982.87,496366.76,347456.73,81060.01,192195.85,502933.5,15945800.0,15945800.0,0.0,0.0,"3700 Claus RD, Modesto, CA 95357",37.69264,-120.91222
150,227,227,Germano Soares dba Sandy Mush Crosses,5241 W Sandy Mush RD,Merced,Merced,95340,(209) 000-0000,07/01/1963,San Joaquin River Basin,X074-X080-X025-XXXX,70.0,0.0,70.0,70.0,100.0,0.0,100.0,100.0,0.0,750.0,750.0,750.0,85.0,0.0,85.0,85.0,70.0,0.0,70.0,70.0,80.0,0.0,80.0,80.0,,60.0,1155.0,21441.83,278461.12,194922.78,45538.23,138704.42,372683.25,7032000.0,7032000.0,0.0,0.0,"5241 W Sandy Mush RD, Merced, CA 95340",37.18556,-120.58605
151,228,228,Double Cross #7 (Formerly Larry B. Peterson Dairy Farms #2),20775 W American AVE,Hilmar,Merced,95324,(209) 668-0867,01/01/1979,San Joaquin River Basin,X045-X170-X030-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey,1.0,208.0,2663.19,37960.0,26572.0,5010.72,1.0,47829.6,2664000.0,5193000.0,2529000.0,0.0,"20775 W American AVE, Hilmar, CA 95324",37.41109,-120.86414
152,235,235,Cardoso Dairy,2720 Kenney AVE,Winton,Merced,95388,(209) 678-1176,12/05/1960,San Joaquin River Basin,X052-X020-X033-XXXX,150.0,0.0,150.0,150.0,0.0,100.0,100.0,100.0,0.0,300.0,300.0,300.0,0.0,45.0,45.0,45.0,0.0,300.0,300.0,300.0,150.0,0.0,150.0,150.0,Jersey,52.0,1045.0,12730.29,156020.45,109214.32,24724.19,53904.97,151602.75,5328000.0,5328000.0,0.0,0.0,"2720 Kenney AVE, Winton, CA 95388",37.43464,-120.53486
153,237,237,"DCB Farming, LLC",1581 E Roosevelt RD,El Nido,Merced,95317,(209) 769-2391,01/01/1917,San Joaquin River Basin,X075-X030-X036-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,350.0,335.0,80.0,0.0,90.0,80.0,Holstein,1.0,415.0,4136.2,39383.5,27568.45,6664.9,1.0,0.0,4950000.0,4950000.0,0.0,0.0,"1581 E Roosevelt RD, El Nido, CA 95317",37.14162,-120.46322
154,243,243,Michael Brasil Dairy #2,4971 Van Clief RD,Stevinson,Merced,95374,(209) 595-2547,04/01/1935,San Joaquin River Basin,"X055-X008-X005-XXXX, X055-X008-X009-XXXX, X055-X008-X012-XXXX, X055-X008-X030-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"4971 Van Clief RD, Stevinson, CA 95374",37.35993,-120.83265
155,244,244,Vander Woude Dairy,1550 W Rahilly RD,Merced,Merced,95341,(209) 384-1784,01/01/1999,San Joaquin River Basin,X065-X110-X024-XXXX,344.0,0.0,344.0,344.0,344.0,0.0,344.0,344.0,0.0,3235.0,3240.0,3235.0,0.0,435.0,440.0,435.0,844.0,0.0,1845.0,844.0,1312.0,0.0,1416.0,1312.0,Holstein,80.0,6514.0,116755.52,1453743.1,1017620.17,240394.28,640786.3,1623228.0,140847462.0,140847462.0,0.0,0.0,"1550 W Rahilly RD, Merced, CA 95341",37.21513,-120.5158
156,245,245,"W-D Ranch, Inc.",137 Texas RD,Modesto,Stanislaus,95358,(209) 523-0075,01/01/1948,San Joaquin River Basin,0012-0052-0007-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,25.0,75.0,0.0,75.0,50.0,Holstein,1.0,75.0,775.8,7117.5,4982.25,1204.5,1.0,0.0,3715000.0,3715000.0,0.0,0.0,"137 Texas RD, Modesto, CA 95358",37.63353,-121.10864
157,248,248,John Brasil Dairy #1,2613 S Mitchell RD,Turlock,Stanislaus,95380,(209) 632-7867,10/01/1940,San Joaquin River Basin,"X044-X020-X031-XXXX, X058-X016-X004-XXXX, X058-X150-X006-XXXX, X058-X160-X004-XXXX, X058-X160-X011-XXXX, X058-X290-X014-XXXX, X058-X290-X023-XXXX",273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,1155.0,1155.0,1155.0,132.0,0.0,132.0,132.0,498.0,0.0,498.0,498.0,478.0,0.0,478.0,478.0,Holstein,75.0,2536.0,42458.49,526888.22,368821.75,87048.71,224987.33,574185.15,12580275.0,16422275.0,3842000.0,0.0,"2613 S Mitchell RD, Turlock, CA 95380",37.46909,-120.94233
158,252,252,"Dutra Farms, Inc.",5496 W Ripon RD,Manteca,San Joaquin,95337,(209) 479-4502,01/01/1950,San Joaquin River Basin,"0257-0001-0003-0000, 0257-0002-0001-0000, 0257-0002-0002-0000, 0257-0002-0007-0000",300.0,0.0,300.0,300.0,180.0,0.0,180.0,180.0,0.0,1450.0,1450.0,1450.0,240.0,0.0,240.0,240.0,450.0,0.0,450.0,450.0,500.0,0.0,500.0,500.0,Holstein,70.0,3120.0,51565.57,644784.14,451348.9,105100.94,277688.38,737920.5,8976000.0,8976000.0,0.0,0.0,"5496 W Ripon RD, Manteca, CA 95337",37.73736,-121.23842
159,253,253,GJC Dairy #1,2401 Newman RD,Turlock,Stanislaus,95380,(209) 668-2244,11/01/1985,San Joaquin River Basin,X058-X014-X018-XXXX,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,96.0,96.0,96.0,50.0,0.0,50.0,50.0,250.0,0.0,250.0,250.0,Holstein,73.0,1146.0,20317.32,257645.09,180351.56,42247.23,116088.14,304585.2,4066000.0,4066000.0,0.0,0.0,"2401 Newman RD, Turlock, CA 95380",37.47088,-120.92856
160,256,256,E&D Azevedo Dairy #4,2222 S Healy RD,Merced,Merced,95341,(209) 812-4171,01/01/1950,San Joaquin River Basin,X066-X110-X027-XXXX,768.0,0.0,900.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,665.0,155.0,303.0,0.0,580.0,303.0,794.0,0.0,1100.0,794.0,Jersey-Holstein Cross,1.0,2020.0,15743.15,171637.6,120146.32,24126.94,1.0,35642.25,26440000.0,26440000.0,0.0,0.0,"2222 S Healy RD, Merced, CA 95341",37.25495,-120.43381
161,259,259,Manuel Soares & Sons Dairy,7018 Vivian RD,Modesto,Stanislaus,95358,(209) 537-5692,01/01/1950,San Joaquin River Basin,X022-X002-X055-XXXX,0.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,230.0,230.0,230.0,0.0,360.0,360.0,360.0,0.0,245.0,245.0,245.0,Holstein,1.0,976.0,9609.07,106773.0,74741.1,15800.2,146.18,53359.35,5997000.0,4752000.0,0.0,1245000.0,"7018 Vivian RD, Modesto, CA 95358",37.53638,-121.04784
162,260,260,"Temple Creek Dairy, Inc.",26250 Carter Road,Escalon,San Joaquin,95320,(123) 000-0000,02/01/1994,San Joaquin River Basin,X207-X040-X001-XXXX,420.0,0.0,545.0,420.0,450.0,0.0,600.0,450.0,0.0,2755.0,2790.0,2755.0,0.0,250.0,350.0,250.0,800.0,0.0,950.0,800.0,885.0,0.0,975.0,885.0,Holstein,85.0,5560.0,97306.27,1237372.23,866160.56,204309.92,554758.44,1354679.25,28841480.0,28841480.0,0.0,0.0,"26250 Carter Road, Escalon, CA 95320",37.88202,-120.98589
163,261,261,Nelson Dairy,19481 Geer AVE,Hilmar,Merced,95324,(209) 668-4600,01/01/1948,San Joaquin River Basin,X045-X210-X016-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,0.0,153.0,153.0,153.0,Holstein,1.0,321.0,3174.75,30462.9,21324.03,5155.26,1.0,0.0,680760.0,680760.0,0.0,0.0,"19481 Geer AVE, Hilmar, CA 95324",37.39507,-120.83884
164,262,262,Rafael Pacheco Dairy,22884 W Ingomar Grade RD,Los Banos,Merced,93635,(209) 827-6877,01/01/1935,San Joaquin River Basin,X081-X060-X060-XXXX,105.0,0.0,105.0,105.0,94.0,0.0,94.0,94.0,0.0,787.0,787.0,787.0,178.0,0.0,178.0,178.0,215.0,0.0,215.0,215.0,210.0,0.0,210.0,210.0,Holstein,73.0,1589.0,28098.15,350553.4,245387.38,57182.91,152268.94,411490.05,12366000.0,12366000.0,0.0,0.0,"22884 W Ingomar Grade RD, Los Banos, CA 93635",37.09397,-120.90335
165,263,263,Alden Peterson & Sons,1431 N Central AVE,Turlock,Stanislaus,95380,(209) 664-0749,01/01/1985,San Joaquin River Basin,X022-X040-X008-XXXX,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,700.0,0.0,95.0,95.0,95.0,210.0,0.0,210.0,210.0,130.0,0.0,130.0,130.0,Holstein,85.0,1275.0,24345.58,307635.4,215344.78,50961.85,140954.96,351440.25,18036000.0,8181000.0,0.0,9855000.0,"1431 N Central AVE, Turlock, CA 95380",37.50553,-120.96076
166,265,265,Vander Schaaf Dairy #3,13775 Murphy RD,Escalon,Stanislaus,95320,(209) 595-7687,01/01/1995,San Joaquin River Basin,X203-X120-XX11-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,1749.0,1735.0,0.0,376.0,405.0,376.0,252.0,0.0,260.0,252.0,359.0,0.0,371.0,359.0,Holstein,75.0,2722.0,57115.53,721799.81,505259.87,119827.65,337967.98,903385.95,34772480.0,34772480.0,0.0,0.0,"13775 Murphy RD, Escalon, CA 95320",37.8381,-121.11369
167,266,266,Verissimo Dairy Facility,6125 S Central RD,Turlock,Stanislaus,95380,(209) 632-6464,01/01/1950,San Joaquin River Basin,X057-X005-X010-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,Holstein,1.0,277.0,3100.68,32068.9,22448.23,4978.6,1.0,15176.7,,0.0,0.0,0.0,"6125 S Central RD, Turlock, CA 95380",37.43095,-120.9678
168,267,267,Antonio & Maria Alberto Dairy,11737 Bluegum RD,Hickman,Stanislaus,95323,(209) 678-5277,01/01/1920,San Joaquin River Basin,"X019-X006-X017-XXXX, X019-X006-X024-XXXX, X019-X008-X011-XXXX, X019-X009-X011-XXXX, X019-X009-X013-XXXX",0.0,250.0,250.0,250.0,0.0,200.0,200.0,200.0,0.0,950.0,1000.0,975.0,0.0,150.0,150.0,150.0,0.0,300.0,300.0,300.0,0.0,500.0,500.0,500.0,Holstein,75.0,2375.0,36146.83,460766.09,322536.26,74821.42,189924.37,493571.25,46710000.0,46710000.0,0.0,0.0,"11737 Bluegum RD, Hickman, CA 95323",37.61661,-120.77193
169,268,268,Foster Farms #4,5372 S Hickman RD,Hickman,Stanislaus,95316,(209) 548-7640,01/01/1958,San Joaquin River Basin,"0019-0041-0032-0000, 0019-0041-0033-0000, 0080-0110-0140-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,302.0,302.0,302.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,Holstein,88.0,316.0,4528.81,56979.8,39885.86,7591.61,406.67,70386.6,120054333.0,120054333.0,0.0,0.0,"5372 S Hickman RD, Hickman, CA 95316",37.55509,-120.74695
170,269,269,Martins Brothers Dairy,6041 Central AVE,Hilmar,Merced,95324,(209) 668-2495,01/01/1998,San Joaquin River Basin,0045-0060-0007-0000,300.0,0.0,300.0,300.0,30.0,0.0,30.0,30.0,0.0,1639.0,1639.0,1639.0,0.0,253.0,253.0,253.0,590.0,150.0,740.0,740.0,600.0,0.0,600.0,600.0,,70.0,3562.0,60690.93,739889.48,517922.64,121866.5,313883.62,829900.5,18335753.0,14795753.0,0.0,3540000.0,"6041 Central AVE, Hilmar, CA 95324",37.3788,-120.95995
171,270,270,Tierra Buena Ranch,8632 W Meadow DR,Winton,Merced,95388,(209) 495-0690,01/01/1937,San Joaquin River Basin,"X140-X030-X012-XXXX, X140-X030-X023-XXXX, X140-X120-X019-XXXX",390.0,0.0,400.0,0.0,0.0,545.0,550.0,0.0,0.0,1385.0,1400.0,1390.0,0.0,210.0,220.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,88.0,1600.0,41635.94,542895.53,380026.87,91039.36,282635.97,702771.0,82607029.0,82607029.0,0.0,0.0,"8632 W Meadow DR, Winton, CA 95388",37.43049,-120.64323
172,272,272,Countyline LLC,15453 Monte Vista Ave,Denair,Stanislaus,95316,(209) 874-2477,05/15/2002,San Joaquin River Basin,"X020-X013-X027-XXXX, X042-X010-X014-XXXX",250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,1926.0,1926.0,1926.0,0.0,286.0,286.0,286.0,0.0,112.0,112.0,112.0,0.0,0.0,0.0,0.0,,55.0,2574.0,51621.73,677210.32,474047.22,110794.77,349866.04,972622.8,17304000.0,17304000.0,0.0,0.0,"15453 Monte Vista Ave, Denair, CA 95316",37.5209,-120.6832
173,273,273,Mello Ranch,27181 E Carter RD,Escalon,San Joaquin,95320,(209) 573-3748,01/01/1970,San Joaquin River Basin,"X187-X260-XX03-XXXX, X187-X260-XX04-XXXX",850.0,0.0,850.0,850.0,4050.0,0.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,4900.0,16990.75,250390.0,175273.0,17706.15,1.0,0.0,4578000.0,4578000.0,0.0,0.0,"27181 E Carter RD, Escalon, CA 95320",37.89017,-120.97928
174,279,279,Vander Schaaf Dairy #1,12739 Murphy RD,Escalon,Stanislaus,95320,(209) 595-7687,01/01/1980,San Joaquin River Basin,X203-X130-XX05-XXXX,0.0,0.0,0.0,0.0,0.0,118.0,302.0,118.0,0.0,2108.0,2121.0,2108.0,0.0,301.0,313.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,75.0,2527.0,60124.83,784116.76,548881.73,130338.97,410626.23,1061766.75,32840159.0,32840159.0,0.0,0.0,"12739 Murphy RD, Escalon, CA 95320",37.85081,-121.11327
175,280,280,Martins View Jersey Dairy #2,28336 W Bambauer RD,Gustine,Merced,95322,(209) 678-1156,01/01/1941,San Joaquin River Basin,"0054-0110-0023-0000, 0063-0050-0028-0000",80.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,405.0,398.0,55.0,0.0,60.0,55.0,,1.0,533.0,4601.25,47077.7,32954.39,7564.26,1.0,0.0,3146427.0,6290628.0,3144201.0,0.0,"28336 W Bambauer RD, Gustine, CA 95322",37.27516,-121.00056
176,281,281,Luis A. Pimentel Dairy,11375 Bruceville RD,Elk Grove,Sacramento,95758,(123) 000-0000,01/01/1953,Sacramento River Basin,X132-X240-X007-XXXX,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,260.0,35.0,0.0,35.0,35.0,23.0,0.0,23.0,23.0,81.0,0.0,81.0,81.0,Holstein,68.0,458.0,8248.74,105672.91,73971.04,17342.11,49450.76,130469.25,4908000.0,4908000.0,0.0,0.0,"11375 Bruceville RD, Elk Grove, CA 95758",38.34412,-121.41276
177,288,288,Dr. Jorge Duarte (previously Sousa Dairy),18005 Williams RD,Hilmar,Merced,95324,(209) 669-6889,01/01/1930,San Joaquin River Basin,"X045-X022-X032-XXXX, X045-X022-X036-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,225.0,0.0,0.0,0.0,0.0,Holstein,1.0,225.0,2352.05,21352.5,14946.75,3613.5,1.0,0.0,4035000.0,4035000.0,0.0,0.0,"18005 Williams RD, Hilmar, CA 95324",37.38592,-120.8141
178,290,290,Edwin H. Smith and Sons Dairy,4836 N Quincy RD,Denair,Stanislaus,95316,(123) 000-0000,01/01/1940,San Joaquin River Basin,"X045-X057-X009-XXXX, X045-X057-X019-XXXX",18.0,0.0,18.0,18.0,21.0,0.0,21.0,21.0,0.0,179.0,179.0,179.0,22.0,0.0,22.0,22.0,69.0,0.0,69.0,69.0,36.0,0.0,36.0,36.0,Holstein,68.0,345.0,6028.75,75456.1,52819.27,12419.43,34044.95,89341.05,15265468.0,15265468.0,0.0,0.0,"4836 N Quincy RD, Denair, CA 95316",37.53845,-120.81609
179,291,291,PH RANCH #2,2618 S Highway 59,Merced,Merced,95340,(123) 000-0000,01/01/1974,San Joaquin River Basin,"X066-X100-X013-XXXX, X066-X100-X014-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,720.0,700.0,0.0,110.0,110.0,110.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,Holstein,95.0,820.0,21726.62,282643.12,197850.18,47492.52,145553.96,354889.5,38592000.0,38592000.0,0.0,0.0,"2618 S Highway 59, Merced, CA 95340",37.24965,-120.48783
180,295,295,Pepper Dairy,13942 N Pepper ST,Turlock,Merced,95380,(209) 632-7291,01/01/1970,San Joaquin River Basin,X041-X110-X011-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,5.0,64.02,912.5,638.75,120.45,1.0,1149.75,,0.0,0.0,0.0,"13942 N Pepper ST, Turlock, CA 95380",37.49014,-120.71921
